Sample in Buffer,Sample in Window,TRIGGER,FMsignal_sys_scaled[31:0],I_FIR_data_tvalid,I_FIR2_data_tvalid,Dac_Out_Sig[11:0]
22716,22716,0,385895418,0,0,2407
22717,22717,0,385895418,0,0,2407
22718,22718,0,385895418,0,0,2407
22719,22719,0,385895418,0,0,2407
22720,22720,0,385895418,0,0,2407
22721,22721,0,385895418,0,0,2407
22722,22722,0,385895418,0,0,2407
22723,22723,0,385895418,0,0,2407
22724,22724,0,385895418,0,0,2407
22725,22725,0,385895418,0,0,2407
22726,22726,0,385895418,0,0,2407
22727,22727,0,385895418,0,0,2407
22728,22728,0,385895418,0,0,2407
22729,22729,0,385895418,0,0,2407
22730,22730,0,385895418,0,0,2407
22731,22731,0,385895418,0,0,2407
22732,22732,0,385895418,0,0,2407
22733,22733,0,385895418,0,0,2407
22734,22734,0,385895418,0,0,2407
22735,22735,0,385895418,0,0,2407
22736,22736,0,385895418,0,0,2407
22737,22737,0,385895418,0,0,2407
22738,22738,0,385895418,0,0,2407
22739,22739,0,385895418,0,0,2407
22740,22740,0,385895418,0,0,2407
22741,22741,0,385895418,0,0,2407
22742,22742,0,385895418,0,0,2407
22743,22743,0,385895418,0,0,2407
22744,22744,0,385895418,0,0,2407
22745,22745,0,385895418,0,0,2407
22746,22746,0,385895418,0,0,2407
22747,22747,0,385895418,0,0,2407
22748,22748,0,385895418,0,0,2407
22749,22749,0,385895418,1,0,2407
22750,22750,0,385895418,0,0,2407
22751,22751,0,385895418,0,0,2407
22752,22752,0,385895418,0,0,2407
22753,22753,0,385895418,0,0,2407
22754,22754,0,385895418,0,0,2407
22755,22755,0,385895418,0,0,2407
22756,22756,0,385895418,0,0,2407
22757,22757,0,385895418,0,0,2407
22758,22758,0,385895418,0,0,2407
22759,22759,0,385895418,0,0,2407
22760,22760,0,385895418,0,0,2407
22761,22761,0,385895418,0,0,2407
22762,22762,0,385895418,0,0,2407
22763,22763,0,385895418,0,0,2407
22764,22764,0,385895418,0,0,2407
22765,22765,0,385895418,0,0,2407
22766,22766,0,385895418,0,0,2407
22767,22767,0,385895418,0,0,2407
22768,22768,0,385895418,0,0,2407
22769,22769,0,385895418,0,0,2407
22770,22770,0,385895418,0,0,2407
22771,22771,0,385895418,0,0,2407
22772,22772,0,385895418,0,0,2407
22773,22773,0,385895418,0,0,2407
22774,22774,0,386986203,0,0,2407
22775,22775,0,386986203,0,0,2407
22776,22776,0,386986203,0,0,2407
22777,22777,0,386986203,0,0,2407
22778,22778,0,386986203,0,0,2407
22779,22779,0,386986203,0,0,2407
22780,22780,0,386986203,0,0,2407
22781,22781,0,386986203,0,0,2407
22782,22782,0,386986203,0,0,2407
22783,22783,0,386986203,0,0,2407
22784,22784,0,386986203,0,0,2407
22785,22785,0,386986203,0,0,2407
22786,22786,0,386986203,0,0,2407
22787,22787,0,386986203,0,0,2407
22788,22788,0,386986203,0,0,2407
22789,22789,0,386986203,0,0,2407
22790,22790,0,386986203,0,0,2407
22791,22791,0,386986203,0,0,2407
22792,22792,0,386986203,0,0,2407
22793,22793,0,386986203,0,0,2407
22794,22794,0,386986203,0,0,2407
22795,22795,0,386986203,0,0,2407
22796,22796,0,386986203,0,0,2407
22797,22797,0,386986203,0,0,2407
22798,22798,0,386986203,0,0,2407
22799,22799,0,386986203,0,0,2407
22800,22800,0,386986203,0,0,2407
22801,22801,0,386986203,0,0,2407
22802,22802,0,386986203,0,0,2407
22803,22803,0,386986203,0,0,2407
22804,22804,0,386986203,0,0,2407
22805,22805,0,386986203,0,0,2407
22806,22806,0,386986203,0,0,2407
22807,22807,0,386986203,0,0,2407
22808,22808,0,386986203,0,0,2407
22809,22809,0,386986203,0,0,2407
22810,22810,0,386986203,0,0,2407
22811,22811,0,386986203,0,0,2407
22812,22812,0,386986203,0,0,2407
22813,22813,0,386986203,0,0,2407
22814,22814,0,386986203,0,0,2407
22815,22815,0,386986203,0,0,2407
22816,22816,0,386986203,0,0,2407
22817,22817,0,386986203,0,0,2407
22818,22818,0,386986203,0,0,2407
22819,22819,0,386986203,0,0,2407
22820,22820,0,386986203,0,0,2407
22821,22821,0,386986203,0,0,2407
22822,22822,0,386986203,0,0,2407
22823,22823,0,386986203,0,0,2407
22824,22824,0,386986203,0,0,2407
22825,22825,0,386986203,0,0,2407
22826,22826,0,386986203,0,0,2407
22827,22827,0,386986203,0,0,2407
22828,22828,0,386986203,0,0,2407
22829,22829,0,386986203,0,0,2407
22830,22830,0,386986203,0,0,2407
22831,22831,0,386986203,0,0,2407
22832,22832,0,386986203,0,0,2407
22833,22833,0,386986203,0,0,2407
22834,22834,0,386986203,0,0,2407
22835,22835,0,386986203,0,0,2407
22836,22836,0,386986203,0,0,2407
22837,22837,0,386986203,0,0,2407
22838,22838,0,386986203,0,0,2407
22839,22839,0,386986203,0,0,2407
22840,22840,0,386986203,0,0,2407
22841,22841,0,386986203,0,0,2407
22842,22842,0,386986203,0,0,2407
22843,22843,0,386986203,0,0,2407
22844,22844,0,386986203,0,0,2407
22845,22845,0,386986203,0,0,2407
22846,22846,0,386986203,0,0,2407
22847,22847,0,386986203,0,0,2407
22848,22848,0,386986203,0,0,2407
22849,22849,0,386986203,1,0,2407
22850,22850,0,386986203,0,0,2407
22851,22851,0,386986203,0,0,2407
22852,22852,0,386986203,0,0,2407
22853,22853,0,386986203,0,0,2407
22854,22854,0,386986203,0,0,2407
22855,22855,0,386986203,0,0,2407
22856,22856,0,386986203,0,0,2407
22857,22857,0,386986203,0,0,2407
22858,22858,0,386986203,0,0,2407
22859,22859,0,386986203,0,0,2407
22860,22860,0,386986203,0,0,2407
22861,22861,0,386986203,0,0,2407
22862,22862,0,386986203,0,0,2407
22863,22863,0,386986203,0,0,2407
22864,22864,0,386986203,0,0,2407
22865,22865,0,386986203,0,0,2407
22866,22866,0,386986203,0,0,2407
22867,22867,0,386986203,0,0,2407
22868,22868,0,386986203,0,0,2407
22869,22869,0,386986203,0,0,2407
22870,22870,0,386986203,0,0,2407
22871,22871,0,386986203,0,0,2407
22872,22872,0,386986203,0,0,2407
22873,22873,0,386986203,0,0,2407
22874,22874,0,383854332,0,0,2407
22875,22875,0,383854332,0,0,2407
22876,22876,0,383854332,0,0,2407
22877,22877,0,383854332,0,0,2407
22878,22878,0,383854332,0,0,2407
22879,22879,0,383854332,0,0,2407
22880,22880,0,383854332,0,0,2407
22881,22881,0,383854332,0,0,2407
22882,22882,0,383854332,0,0,2407
22883,22883,0,383854332,0,0,2407
22884,22884,0,383854332,0,0,2407
22885,22885,0,383854332,0,0,2407
22886,22886,0,383854332,0,0,2407
22887,22887,0,383854332,0,0,2407
22888,22888,0,383854332,0,0,2407
22889,22889,0,383854332,0,0,2407
22890,22890,0,383854332,0,0,2407
22891,22891,0,383854332,0,0,2407
22892,22892,0,383854332,0,0,2407
22893,22893,0,383854332,0,0,2407
22894,22894,0,383854332,0,0,2407
22895,22895,0,383854332,0,0,2407
22896,22896,0,383854332,0,0,2407
22897,22897,0,383854332,0,0,2407
22898,22898,0,383854332,0,0,2407
22899,22899,0,383854332,0,0,2407
22900,22900,0,383854332,0,0,2407
22901,22901,0,383854332,0,0,2407
22902,22902,0,383854332,0,0,2407
22903,22903,0,383854332,0,0,2407
22904,22904,0,383854332,0,0,2407
22905,22905,0,383854332,0,0,2407
22906,22906,0,383854332,0,0,2407
22907,22907,0,383854332,0,0,2407
22908,22908,0,383854332,0,0,2407
22909,22909,0,383854332,0,0,2407
22910,22910,0,383854332,0,0,2407
22911,22911,0,383854332,0,0,2407
22912,22912,0,383854332,0,0,2407
22913,22913,0,383854332,0,0,2407
22914,22914,0,383854332,0,0,2407
22915,22915,0,383854332,0,0,2407
22916,22916,0,383854332,0,0,2407
22917,22917,0,383854332,0,0,2407
22918,22918,0,383854332,0,0,2407
22919,22919,0,383854332,0,0,2407
22920,22920,0,383854332,0,0,2407
22921,22921,0,383854332,0,0,2407
22922,22922,0,383854332,0,0,2407
22923,22923,0,383854332,0,0,2407
22924,22924,0,383854332,0,0,2407
22925,22925,0,383854332,0,0,2407
22926,22926,0,383854332,0,0,2407
22927,22927,0,383854332,0,0,2407
22928,22928,0,383854332,0,0,2407
22929,22929,0,383854332,0,0,2407
22930,22930,0,383854332,0,0,2407
22931,22931,0,383854332,0,0,2407
22932,22932,0,383854332,0,0,2407
22933,22933,0,383854332,0,0,2407
22934,22934,0,383854332,0,0,2407
22935,22935,0,383854332,0,0,2407
22936,22936,0,383854332,0,0,2407
22937,22937,0,383854332,0,0,2407
22938,22938,0,383854332,0,0,2414
22939,22939,0,383854332,0,0,2414
22940,22940,0,383854332,0,0,2414
22941,22941,0,383854332,0,0,2414
22942,22942,0,383854332,0,0,2414
22943,22943,0,383854332,0,0,2414
22944,22944,0,383854332,0,0,2414
22945,22945,0,383854332,0,0,2414
22946,22946,0,383854332,0,0,2414
22947,22947,0,383854332,0,0,2414
22948,22948,0,383854332,0,0,2414
22949,22949,0,383854332,1,0,2414
22950,22950,0,383854332,0,0,2414
22951,22951,0,383854332,0,0,2414
22952,22952,0,383854332,0,0,2414
22953,22953,0,383854332,0,0,2414
22954,22954,0,383854332,0,0,2414
22955,22955,0,383854332,0,0,2414
22956,22956,0,383854332,0,0,2414
22957,22957,0,383854332,0,0,2414
22958,22958,0,383854332,0,0,2414
22959,22959,0,383854332,0,0,2414
22960,22960,0,383854332,0,0,2414
22961,22961,0,383854332,0,0,2414
22962,22962,0,383854332,0,0,2414
22963,22963,0,383854332,0,0,2414
22964,22964,0,383854332,0,0,2414
22965,22965,0,383854332,0,0,2414
22966,22966,0,383854332,0,1,2414
22967,22967,0,383854332,0,0,2414
22968,22968,0,383854332,0,0,2414
22969,22969,0,383854332,0,0,2414
22970,22970,0,383854332,0,0,2414
22971,22971,0,383854332,0,0,2414
22972,22972,0,383854332,0,0,2414
22973,22973,0,383854332,0,0,2414
22974,22974,0,381237310,0,0,2414
22975,22975,0,381237310,0,0,2414
22976,22976,0,381237310,0,0,2414
22977,22977,0,381237310,0,0,2414
22978,22978,0,381237310,0,0,2414
22979,22979,0,381237310,0,0,2414
22980,22980,0,381237310,0,0,2414
22981,22981,0,381237310,0,0,2414
22982,22982,0,381237310,0,0,2414
22983,22983,0,381237310,0,0,2414
22984,22984,0,381237310,0,0,2414
22985,22985,0,381237310,0,0,2414
22986,22986,0,381237310,0,0,2414
22987,22987,0,381237310,0,0,2414
22988,22988,0,381237310,0,0,2414
22989,22989,0,381237310,0,0,2414
22990,22990,0,381237310,0,0,2414
22991,22991,0,381237310,0,0,2414
22992,22992,0,381237310,0,0,2414
22993,22993,0,381237310,0,0,2414
22994,22994,0,381237310,0,0,2414
22995,22995,0,381237310,0,0,2414
22996,22996,0,381237310,0,0,2414
22997,22997,0,381237310,0,0,2414
22998,22998,0,381237310,0,0,2414
22999,22999,0,381237310,0,0,2414
23000,23000,0,381237310,0,0,2414
23001,23001,0,381237310,0,0,2414
23002,23002,0,381237310,0,0,2414
23003,23003,0,381237310,0,0,2414
23004,23004,0,381237310,0,0,2414
23005,23005,0,381237310,0,0,2414
23006,23006,0,381237310,0,0,2414
23007,23007,0,381237310,0,0,2414
23008,23008,0,381237310,0,0,2414
23009,23009,0,381237310,0,0,2414
23010,23010,0,381237310,0,0,2414
23011,23011,0,381237310,0,0,2414
23012,23012,0,381237310,0,0,2414
23013,23013,0,381237310,0,0,2414
23014,23014,0,381237310,0,0,2414
23015,23015,0,381237310,0,0,2414
23016,23016,0,381237310,0,0,2414
23017,23017,0,381237310,0,0,2414
23018,23018,0,381237310,0,0,2414
23019,23019,0,381237310,0,0,2414
23020,23020,0,381237310,0,0,2414
23021,23021,0,381237310,0,0,2414
23022,23022,0,381237310,0,0,2414
23023,23023,0,381237310,0,0,2414
23024,23024,0,381237310,0,0,2414
23025,23025,0,381237310,0,0,2414
23026,23026,0,381237310,0,0,2414
23027,23027,0,381237310,0,0,2414
23028,23028,0,381237310,0,0,2414
23029,23029,0,381237310,0,0,2414
23030,23030,0,381237310,0,0,2414
23031,23031,0,381237310,0,0,2414
23032,23032,0,381237310,0,0,2414
23033,23033,0,381237310,0,0,2414
23034,23034,0,381237310,0,0,2414
23035,23035,0,381237310,0,0,2414
23036,23036,0,381237310,0,0,2414
23037,23037,0,381237310,0,0,2414
23038,23038,0,381237310,0,0,2414
23039,23039,0,381237310,0,0,2414
23040,23040,0,381237310,0,0,2414
23041,23041,0,381237310,0,0,2414
23042,23042,0,381237310,0,0,2414
23043,23043,0,381237310,0,0,2414
23044,23044,0,381237310,0,0,2414
23045,23045,0,381237310,0,0,2414
23046,23046,0,381237310,0,0,2414
23047,23047,0,381237310,0,0,2414
23048,23048,0,381237310,0,0,2414
23049,23049,0,381237310,1,0,2414
23050,23050,0,381237310,0,0,2414
23051,23051,0,381237310,0,0,2414
23052,23052,0,381237310,0,0,2414
23053,23053,0,381237310,0,0,2414
23054,23054,0,381237310,0,0,2414
23055,23055,0,381237310,0,0,2414
23056,23056,0,381237310,0,0,2414
23057,23057,0,381237310,0,0,2414
23058,23058,0,381237310,0,0,2414
23059,23059,0,381237310,0,0,2414
23060,23060,0,381237310,0,0,2414
23061,23061,0,381237310,0,0,2414
23062,23062,0,381237310,0,0,2414
23063,23063,0,381237310,0,0,2414
23064,23064,0,381237310,0,0,2414
23065,23065,0,381237310,0,0,2414
23066,23066,0,381237310,0,0,2414
23067,23067,0,381237310,0,0,2414
23068,23068,0,381237310,0,0,2414
23069,23069,0,381237310,0,0,2414
23070,23070,0,381237310,0,0,2414
23071,23071,0,381237310,0,0,2414
23072,23072,0,381237310,0,0,2414
23073,23073,0,381237310,0,0,2414
23074,23074,0,375042896,0,0,2414
23075,23075,0,375042896,0,0,2414
23076,23076,0,375042896,0,0,2414
23077,23077,0,375042896,0,0,2414
23078,23078,0,375042896,0,0,2414
23079,23079,0,375042896,0,0,2414
23080,23080,0,375042896,0,0,2414
23081,23081,0,375042896,0,0,2414
23082,23082,0,375042896,0,0,2414
23083,23083,0,375042896,0,0,2414
23084,23084,0,375042896,0,0,2414
23085,23085,0,375042896,0,0,2414
23086,23086,0,375042896,0,0,2414
23087,23087,0,375042896,0,0,2414
23088,23088,0,375042896,0,0,2414
23089,23089,0,375042896,0,0,2414
23090,23090,0,375042896,0,0,2414
23091,23091,0,375042896,0,0,2414
23092,23092,0,375042896,0,0,2414
23093,23093,0,375042896,0,0,2414
23094,23094,0,375042896,0,0,2414
23095,23095,0,375042896,0,0,2414
23096,23096,0,375042896,0,0,2414
23097,23097,0,375042896,0,0,2414
23098,23098,0,375042896,0,0,2414
23099,23099,0,375042896,0,0,2414
23100,23100,0,375042896,0,0,2414
23101,23101,0,375042896,0,0,2414
23102,23102,0,375042896,0,0,2414
23103,23103,0,375042896,0,0,2414
23104,23104,0,375042896,0,0,2414
23105,23105,0,375042896,0,0,2414
23106,23106,0,375042896,0,0,2414
23107,23107,0,375042896,0,0,2414
23108,23108,0,375042896,0,0,2414
23109,23109,0,375042896,0,0,2414
23110,23110,0,375042896,0,0,2414
23111,23111,0,375042896,0,0,2414
23112,23112,0,375042896,0,0,2414
23113,23113,0,375042896,0,0,2414
23114,23114,0,375042896,0,0,2414
23115,23115,0,375042896,0,0,2414
23116,23116,0,375042896,0,0,2414
23117,23117,0,375042896,0,0,2414
23118,23118,0,375042896,0,0,2414
23119,23119,0,375042896,0,0,2414
23120,23120,0,375042896,0,0,2414
23121,23121,0,375042896,0,0,2414
23122,23122,0,375042896,0,0,2414
23123,23123,0,375042896,0,0,2414
23124,23124,0,375042896,0,0,2414
23125,23125,0,375042896,0,0,2414
23126,23126,0,375042896,0,0,2414
23127,23127,0,375042896,0,0,2414
23128,23128,0,375042896,0,0,2414
23129,23129,0,375042896,0,0,2414
23130,23130,0,375042896,0,0,2414
23131,23131,0,375042896,0,0,2414
23132,23132,0,375042896,0,0,2414
23133,23133,0,375042896,0,0,2414
23134,23134,0,375042896,0,0,2414
23135,23135,0,375042896,0,0,2414
23136,23136,0,375042896,0,0,2414
23137,23137,0,375042896,0,0,2414
23138,23138,0,375042896,0,0,2414
23139,23139,0,375042896,0,0,2414
23140,23140,0,375042896,0,0,2414
23141,23141,0,375042896,0,0,2414
23142,23142,0,375042896,0,0,2414
23143,23143,0,375042896,0,0,2414
23144,23144,0,375042896,0,0,2414
23145,23145,0,375042896,0,0,2414
23146,23146,0,375042896,0,0,2414
23147,23147,0,375042896,0,0,2414
23148,23148,0,375042896,0,0,2414
23149,23149,0,375042896,1,0,2414
23150,23150,0,375042896,0,0,2414
23151,23151,0,375042896,0,0,2414
23152,23152,0,375042896,0,0,2414
23153,23153,0,375042896,0,0,2414
23154,23154,0,375042896,0,0,2414
23155,23155,0,375042896,0,0,2414
23156,23156,0,375042896,0,0,2414
23157,23157,0,375042896,0,0,2414
23158,23158,0,375042896,0,0,2414
23159,23159,0,375042896,0,0,2414
23160,23160,0,375042896,0,0,2414
23161,23161,0,375042896,0,0,2414
23162,23162,0,375042896,0,0,2414
23163,23163,0,375042896,0,0,2414
23164,23164,0,375042896,0,0,2414
23165,23165,0,375042896,0,0,2414
23166,23166,0,375042896,0,0,2414
23167,23167,0,375042896,0,0,2414
23168,23168,0,375042896,0,0,2414
23169,23169,0,375042896,0,0,2414
23170,23170,0,375042896,0,0,2414
23171,23171,0,375042896,0,0,2414
23172,23172,0,375042896,0,0,2414
23173,23173,0,375042896,0,0,2414
23174,23174,0,368271599,0,0,2414
23175,23175,0,368271599,0,0,2414
23176,23176,0,368271599,0,0,2414
23177,23177,0,368271599,0,0,2414
23178,23178,0,368271599,0,0,2414
23179,23179,0,368271599,0,0,2414
23180,23180,0,368271599,0,0,2414
23181,23181,0,368271599,0,0,2414
23182,23182,0,368271599,0,0,2414
23183,23183,0,368271599,0,0,2414
23184,23184,0,368271599,0,0,2414
23185,23185,0,368271599,0,0,2414
23186,23186,0,368271599,0,0,2414
23187,23187,0,368271599,0,0,2414
23188,23188,0,368271599,0,0,2414
23189,23189,0,368271599,0,0,2414
23190,23190,0,368271599,0,0,2414
23191,23191,0,368271599,0,0,2414
23192,23192,0,368271599,0,0,2414
23193,23193,0,368271599,0,0,2414
23194,23194,0,368271599,0,0,2414
23195,23195,0,368271599,0,0,2414
23196,23196,0,368271599,0,0,2414
23197,23197,0,368271599,0,0,2414
23198,23198,0,368271599,0,0,2414
23199,23199,0,368271599,0,0,2414
23200,23200,0,368271599,0,0,2414
23201,23201,0,368271599,0,0,2414
23202,23202,0,368271599,0,0,2414
23203,23203,0,368271599,0,0,2414
23204,23204,0,368271599,0,0,2414
23205,23205,0,368271599,0,0,2414
23206,23206,0,368271599,0,0,2414
23207,23207,0,368271599,0,0,2414
23208,23208,0,368271599,0,0,2414
23209,23209,0,368271599,0,0,2414
23210,23210,0,368271599,0,0,2414
23211,23211,0,368271599,0,0,2414
23212,23212,0,368271599,0,0,2414
23213,23213,0,368271599,0,0,2414
23214,23214,0,368271599,0,0,2414
23215,23215,0,368271599,0,0,2414
23216,23216,0,368271599,0,0,2414
23217,23217,0,368271599,0,0,2414
23218,23218,0,368271599,0,0,2414
23219,23219,0,368271599,0,0,2414
23220,23220,0,368271599,0,0,2414
23221,23221,0,368271599,0,0,2414
23222,23222,0,368271599,0,0,2414
23223,23223,0,368271599,0,0,2414
23224,23224,0,368271599,0,0,2414
23225,23225,0,368271599,0,0,2414
23226,23226,0,368271599,0,0,2414
23227,23227,0,368271599,0,0,2414
23228,23228,0,368271599,0,0,2414
23229,23229,0,368271599,0,0,2414
23230,23230,0,368271599,0,0,2414
23231,23231,0,368271599,0,0,2414
23232,23232,0,368271599,0,0,2414
23233,23233,0,368271599,0,0,2414
23234,23234,0,368271599,0,0,2414
23235,23235,0,368271599,0,0,2414
23236,23236,0,368271599,0,0,2414
23237,23237,0,368271599,0,0,2414
23238,23238,0,368271599,0,0,2414
23239,23239,0,368271599,0,0,2414
23240,23240,0,368271599,0,0,2414
23241,23241,0,368271599,0,0,2414
23242,23242,0,368271599,0,0,2414
23243,23243,0,368271599,0,0,2414
23244,23244,0,368271599,0,0,2414
23245,23245,0,368271599,0,0,2414
23246,23246,0,368271599,0,0,2414
23247,23247,0,368271599,0,0,2414
23248,23248,0,368271599,0,0,2414
23249,23249,0,368271599,1,0,2414
23250,23250,0,368271599,0,0,2414
23251,23251,0,368271599,0,0,2414
23252,23252,0,368271599,0,0,2414
23253,23253,0,368271599,0,0,2414
23254,23254,0,368271599,0,0,2414
23255,23255,0,368271599,0,0,2414
23256,23256,0,368271599,0,0,2414
23257,23257,0,368271599,0,0,2414
23258,23258,0,368271599,0,0,2414
23259,23259,0,368271599,0,0,2414
23260,23260,0,368271599,0,0,2414
23261,23261,0,368271599,0,0,2414
23262,23262,0,368271599,0,0,2414
23263,23263,0,368271599,0,0,2414
23264,23264,0,368271599,0,0,2414
23265,23265,0,368271599,0,0,2414
23266,23266,0,368271599,0,0,2414
23267,23267,0,368271599,0,0,2414
23268,23268,0,368271599,0,0,2414
23269,23269,0,368271599,0,0,2414
23270,23270,0,368271599,0,0,2414
23271,23271,0,368271599,0,0,2414
23272,23272,0,368271599,0,0,2414
23273,23273,0,368271599,0,0,2414
23274,23274,0,366969779,0,0,2414
23275,23275,0,366969779,0,0,2414
23276,23276,0,366969779,0,0,2414
23277,23277,0,366969779,0,0,2414
23278,23278,0,366969779,0,0,2414
23279,23279,0,366969779,0,0,2414
23280,23280,0,366969779,0,0,2414
23281,23281,0,366969779,0,0,2414
23282,23282,0,366969779,0,0,2414
23283,23283,0,366969779,0,0,2414
23284,23284,0,366969779,0,0,2414
23285,23285,0,366969779,0,0,2414
23286,23286,0,366969779,0,0,2414
23287,23287,0,366969779,0,0,2414
23288,23288,0,366969779,0,0,2414
23289,23289,0,366969779,0,0,2414
23290,23290,0,366969779,0,0,2414
23291,23291,0,366969779,0,0,2414
23292,23292,0,366969779,0,0,2414
23293,23293,0,366969779,0,0,2414
23294,23294,0,366969779,0,0,2414
23295,23295,0,366969779,0,0,2414
23296,23296,0,366969779,0,0,2414
23297,23297,0,366969779,0,0,2414
23298,23298,0,366969779,0,0,2414
23299,23299,0,366969779,0,0,2414
23300,23300,0,366969779,0,0,2414
23301,23301,0,366969779,0,0,2414
23302,23302,0,366969779,0,0,2414
23303,23303,0,366969779,0,0,2414
23304,23304,0,366969779,0,0,2414
23305,23305,0,366969779,0,0,2414
23306,23306,0,366969779,0,0,2414
23307,23307,0,366969779,0,0,2414
23308,23308,0,366969779,0,0,2414
23309,23309,0,366969779,0,0,2414
23310,23310,0,366969779,0,0,2414
23311,23311,0,366969779,0,0,2414
23312,23312,0,366969779,0,0,2414
23313,23313,0,366969779,0,0,2414
23314,23314,0,366969779,0,0,2414
23315,23315,0,366969779,0,0,2414
23316,23316,0,366969779,0,0,2414
23317,23317,0,366969779,0,0,2414
23318,23318,0,366969779,0,0,2414
23319,23319,0,366969779,0,0,2414
23320,23320,0,366969779,0,0,2414
23321,23321,0,366969779,0,0,2414
23322,23322,0,366969779,0,0,2414
23323,23323,0,366969779,0,0,2414
23324,23324,0,366969779,0,0,2414
23325,23325,0,366969779,0,0,2414
23326,23326,0,366969779,0,0,2414
23327,23327,0,366969779,0,0,2414
23328,23328,0,366969779,0,0,2414
23329,23329,0,366969779,0,0,2414
23330,23330,0,366969779,0,0,2414
23331,23331,0,366969779,0,0,2414
23332,23332,0,366969779,0,0,2414
23333,23333,0,366969779,0,0,2414
23334,23334,0,366969779,0,0,2414
23335,23335,0,366969779,0,0,2414
23336,23336,0,366969779,0,0,2414
23337,23337,0,366969779,0,0,2414
23338,23338,0,366969779,0,0,2414
23339,23339,0,366969779,0,0,2414
23340,23340,0,366969779,0,0,2414
23341,23341,0,366969779,0,0,2414
23342,23342,0,366969779,0,0,2414
23343,23343,0,366969779,0,0,2414
23344,23344,0,366969779,0,0,2414
23345,23345,0,366969779,0,0,2414
23346,23346,0,366969779,0,0,2414
23347,23347,0,366969779,0,0,2414
23348,23348,0,366969779,0,0,2414
23349,23349,0,366969779,1,0,2414
23350,23350,0,366969779,0,0,2414
23351,23351,0,366969779,0,0,2414
23352,23352,0,366969779,0,0,2414
23353,23353,0,366969779,0,0,2414
23354,23354,0,366969779,0,0,2414
23355,23355,0,366969779,0,0,2414
23356,23356,0,366969779,0,0,2414
23357,23357,0,366969779,0,0,2414
23358,23358,0,366969779,0,0,2414
23359,23359,0,366969779,0,0,2414
23360,23360,0,366969779,0,0,2414
23361,23361,0,366969779,0,0,2414
23362,23362,0,366969779,0,0,2414
23363,23363,0,366969779,0,0,2414
23364,23364,0,366969779,0,0,2414
23365,23365,0,366969779,0,0,2414
23366,23366,0,366969779,0,0,2414
23367,23367,0,366969779,0,0,2414
23368,23368,0,366969779,0,0,2414
23369,23369,0,366969779,0,0,2414
23370,23370,0,366969779,0,0,2414
23371,23371,0,366969779,0,0,2414
23372,23372,0,366969779,0,0,2414
23373,23373,0,366969779,0,0,2414
23374,23374,0,366859870,0,0,2414
23375,23375,0,366859870,0,0,2414
23376,23376,0,366859870,0,0,2414
23377,23377,0,366859870,0,0,2414
23378,23378,0,366859870,0,0,2414
23379,23379,0,366859870,0,0,2414
23380,23380,0,366859870,0,0,2414
23381,23381,0,366859870,0,0,2414
23382,23382,0,366859870,0,0,2414
23383,23383,0,366859870,0,0,2414
23384,23384,0,366859870,0,0,2414
23385,23385,0,366859870,0,0,2414
23386,23386,0,366859870,0,0,2414
23387,23387,0,366859870,0,0,2414
23388,23388,0,366859870,0,0,2414
23389,23389,0,366859870,0,0,2414
23390,23390,0,366859870,0,0,2414
23391,23391,0,366859870,0,0,2414
23392,23392,0,366859870,0,0,2414
23393,23393,0,366859870,0,0,2414
23394,23394,0,366859870,0,0,2414
23395,23395,0,366859870,0,0,2414
23396,23396,0,366859870,0,0,2414
23397,23397,0,366859870,0,0,2414
23398,23398,0,366859870,0,0,2414
23399,23399,0,366859870,0,0,2414
23400,23400,0,366859870,0,0,2414
23401,23401,0,366859870,0,0,2414
23402,23402,0,366859870,0,0,2414
23403,23403,0,366859870,0,0,2414
23404,23404,0,366859870,0,0,2414
23405,23405,0,366859870,0,0,2414
23406,23406,0,366859870,0,0,2414
23407,23407,0,366859870,0,0,2414
23408,23408,0,366859870,0,0,2414
23409,23409,0,366859870,0,0,2414
23410,23410,0,366859870,0,0,2414
23411,23411,0,366859870,0,0,2414
23412,23412,0,366859870,0,0,2414
23413,23413,0,366859870,0,0,2414
23414,23414,0,366859870,0,0,2414
23415,23415,0,366859870,0,0,2414
23416,23416,0,366859870,0,0,2414
23417,23417,0,366859870,0,0,2414
23418,23418,0,366859870,0,0,2414
23419,23419,0,366859870,0,0,2414
23420,23420,0,366859870,0,0,2414
23421,23421,0,366859870,0,0,2414
23422,23422,0,366859870,0,0,2414
23423,23423,0,366859870,0,0,2414
23424,23424,0,366859870,0,0,2414
23425,23425,0,366859870,0,0,2414
23426,23426,0,366859870,0,0,2414
23427,23427,0,366859870,0,0,2414
23428,23428,0,366859870,0,0,2414
23429,23429,0,366859870,0,0,2414
23430,23430,0,366859870,0,0,2414
23431,23431,0,366859870,0,0,2414
23432,23432,0,366859870,0,0,2414
23433,23433,0,366859870,0,0,2414
23434,23434,0,366859870,0,0,2414
23435,23435,0,366859870,0,0,2414
23436,23436,0,366859870,0,0,2414
23437,23437,0,366859870,0,0,2414
23438,23438,0,366859870,0,0,2397
23439,23439,0,366859870,0,0,2397
23440,23440,0,366859870,0,0,2397
23441,23441,0,366859870,0,0,2397
23442,23442,0,366859870,0,0,2397
23443,23443,0,366859870,0,0,2397
23444,23444,0,366859870,0,0,2397
23445,23445,0,366859870,0,0,2397
23446,23446,0,366859870,0,0,2397
23447,23447,0,366859870,0,0,2397
